locatiepunt,straat1876,straaturi
1841,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1842,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1843,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1844,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1845,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1847,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1848,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1849,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1850,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1851,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1852,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1853,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1854,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1855,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1856,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1857,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1858,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1859,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1860,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1861,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1862,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1863,Dirk van Hasseltsteeg,https://adamlink.nl/geo/street/dirk-van-hasseltssteeg/1026
1864,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1865,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1866,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1867,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1868,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1869,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1870,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1871,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1872,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1873,Nieuwendijk,https://adamlink.nl/geo/street/nieuwendijk/3198
1874,Kolksteeg,https://adamlink.nl/geo/street/kolksteeg/2432
1876,Kolksteeg,https://adamlink.nl/geo/street/kolksteeg/2432
1877,Kolksteeg,https://adamlink.nl/geo/street/kolksteeg/2432
1878,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1879,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1880,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1881,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1882,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1883,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1884,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1885,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1886,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1887,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1888,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1889,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1890,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1891,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1892,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1893,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1894,Kolk,https://adamlink.nl/geo/street/nieuwezijds-kolk/3206
1895,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1896,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1897,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1898,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1899,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1900,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1901,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1902,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1903,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1904,Korte Kolksteeg,https://adamlink.nl/geo/street/korte-kolksteeg/2471
1905,Korte Kolksteeg,https://adamlink.nl/geo/street/korte-kolksteeg/2471
1906,Korte Kolksteeg,https://adamlink.nl/geo/street/korte-kolksteeg/2471
1907,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1908,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1909,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1910,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1911,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1912,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1913,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1914,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1915,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1916,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1917,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1918,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1919,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1920,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1921,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1922,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1923,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1924,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1925,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1926,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1927,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1928,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1929,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1930,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1931,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1932,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1933,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1934,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1935,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1936,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1937,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1938,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1939,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1940,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1941,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1942,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1943,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1944,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1945,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1946,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1947,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1948,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1949,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1950,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1951,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1952,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1953,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1954,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1955,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1956,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1957,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1958,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1959,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1960,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1961,Molsteeg,
1962,Molsteeg,
1964,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1965,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1966,Molsteeg,
1967,Molsteeg,
1968,Molsteeg,
1969,Molsteeg,
1970,Molsteeg,
1971,Molsteeg,
1972,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1973,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1974,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1975,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1979,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1981,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1982,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1983,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1984,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1985,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1986,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
1987,Huiszittensteeg,https://adamlink.nl/geo/street/huiszittensteeg/5675
1988,Huiszittensteeg,https://adamlink.nl/geo/street/huiszittensteeg/5675
1989,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1990,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1991,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1992,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1993,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1994,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1995,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1996,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1997,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1998,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
1999,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2000,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2001,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2002,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2003,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2004,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2005,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2006,Molsteeg,
2007,Molsteeg,
2008,Molsteeg,
2009,Molsteeg,
2010,Molsteeg,
2011,Molsteeg,
2012,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2013,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2014,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2015,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2016,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2017,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2018,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2019,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2020,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2021,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2022,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2023,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2024,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2025,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2026,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2027,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2028,Mosterdpotsteeg,https://adamlink.nl/geo/street/mosterdpotsteeg/3046
2029,Mosterdpotsteeg,https://adamlink.nl/geo/street/mosterdpotsteeg/3046
2030,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2031,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2032,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2033,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2034,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2035,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2036,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2037,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2038,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2039,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2040,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2041,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2042,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2043,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2044,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2045,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2046,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2047,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2048,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2049,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2050,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2051,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2052,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2053,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2054,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2055,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2056,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2057,Korte Lijnbaansteeg,https://adamlink.nl/geo/street/korte-lijnbaanssteeg/2477
2058,Korte Lijnbaansteeg,https://adamlink.nl/geo/street/korte-lijnbaanssteeg/2477
2059,Korte Lijnbaansteeg,https://adamlink.nl/geo/street/korte-lijnbaanssteeg/2477
2060,Korte Lijnbaansteeg,https://adamlink.nl/geo/street/korte-lijnbaanssteeg/2477
2061,Korte Lijnbaansteeg,https://adamlink.nl/geo/street/korte-lijnbaanssteeg/2477
2062,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2063,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2064,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2065,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2066,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2067,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2068,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2069,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2070,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2071,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2072,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2073,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2074,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2075,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2076,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2077,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2078,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2079,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2080,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2081,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2082,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2083,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2084,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2085,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2086,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2087,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2088,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2089,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2090,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2091,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2092,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2093,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2094,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2095,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2096,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2097,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2110,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2111,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2112,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2113,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2114,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2115,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2116,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2117,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2118,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2119,Nieuwezijds Voorburgwal,https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207
2120,Huiszittensteeg,https://adamlink.nl/geo/street/huiszittensteeg/5675
2123,Singel,https://adamlink.nl/geo/street/singel/4088
2124,Singel,https://adamlink.nl/geo/street/singel/4088
2125,Singel,https://adamlink.nl/geo/street/singel/4088
2126,Singel,https://adamlink.nl/geo/street/singel/4088
2127,Singel,https://adamlink.nl/geo/street/singel/4088
2128,Singel,https://adamlink.nl/geo/street/singel/4088
2129,Singel,https://adamlink.nl/geo/street/singel/4088
2130,Singel,https://adamlink.nl/geo/street/singel/4088
2131,Singel,https://adamlink.nl/geo/street/singel/4088
2132,Singel,https://adamlink.nl/geo/street/singel/4088
2133,Singel,https://adamlink.nl/geo/street/singel/4088
2134,Singel,https://adamlink.nl/geo/street/singel/4088
2135,Singel,https://adamlink.nl/geo/street/singel/4088
2136,Singel,https://adamlink.nl/geo/street/singel/4088
2137,Singel,https://adamlink.nl/geo/street/singel/4088
2138,Singel,https://adamlink.nl/geo/street/singel/4088
2139,Singel,https://adamlink.nl/geo/street/singel/4088
2140,Singel,https://adamlink.nl/geo/street/singel/4088
2141,Singel,https://adamlink.nl/geo/street/singel/4088
2142,Singel,https://adamlink.nl/geo/street/singel/4088
2143,Singel,https://adamlink.nl/geo/street/singel/4088
2144,Singel,https://adamlink.nl/geo/street/singel/4088
2145,Singel,https://adamlink.nl/geo/street/singel/4088
2146,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2147,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2148,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2149,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2151,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2152,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
2153,Spuistraat,https://adamlink.nl/geo/street/spuistraat/4276
